Classificacao;Tweet Tratado;Tweet Original
no;['verdade', 'maioria', 'so', 'olha', 'pra', 'tabela', 'entendem', 'nada', 'futebol'];'Verdade mas a maioria so olha pra tabela Entendem nada de futebol'
yes;['tenho', 'nojo', 'flamengo', 'timinho', 'torcida', 'terceirizada', 'nordestinos', 'fedidos', 'pensa', 'carioca', 'gema', 'nao', 'passa', 'time', 'identificacao', 'nordeste', 'rio', 'quando', 'fala', 'flamengo', 'imagina', 'monte', 'paraibas', 'fedidos', 'agua', 'falando', 'framengo', 'camisa', 'camelo', 'respeito', 'vasco', 'botafogo', 'sim', 'fala', 'rio', 'janeiro', 'lembra', 'saudacoes', 'corinthianas'];'Tenho nojo do flamengo timinho de torcida terceirizada de nordestinos fedidos que pensa que e carioca da gema quando nao passa de um time que tem mais identificacao com o nordeste do que com o rio Quando se fala em flamengo se imagina um monte de paraibas fedidos e sem agua falando FRAMENGO e com camisa do camelo Respeito o Vasco e o Botafogo esses sim quando se fala em rio de janeiro se lembra deles Saudacoes corinthianas'
no;['desnecessario', 'ofender', 'flamengo', 'tudo', 'bem', 'agora', 'envolver', 'outras', 'partes', 'ai', 'ja', 'nao', 'apoio'];'desnecessario ofender o flamengo tudo bem agora envolver outras partes ai ja nao apoio '
no;['dinheiro', 'gente', 'pega', 'nao', 'ta', 'quebrado'];'Dinheiro a gente pega com quem tem Nao com quem ta quebrado'
no;['lateral', 'direito', 'dois', 'zagueiros', 'atacante', 'ja', 'resolve', 'grande', 'parte', 'problemas', 'cruzeiro'];'Lateral direito dois zagueiros e um atacante ja resolve grande parte dos problemas do Cruzeiro'
no;['so', 'espero', 'recupere', 'bom', 'futebol'];'So espero que ele recupere o bom futebol'
no;['soberba', 'nao', 'acaba', 'kkkkkkkkkkkkk'];'a soberba ela nao acaba kkkkkkkkkkkkk'
no;['relaxa', 'veremos', 'daqui', 'rodadas', 'soberba'];'Relaxa Veremos daqui  rodadas Soberba'
yes;['bishona', 'daqui', 'pouco', 'fala', 'leicester', 'ganhar', 'champions', 'ucu'];'isso e uma bishona daqui a pouco ele fala que se o leicester ganhar a champions ele da ucu'
yes;['esse', 'negro', 'pai', 'sua', 'mae', 'deu', 'pra', 'jovem'];'Esse negro e o seu pai Sua mae deu pra ele quando jovem'
yes;['voce', 'ta', 'zona', 'galinha'];'Voce ta e na zona sua galinha'
no;['com', 'botafogo', 'tudo', 'dificil', 'eu', 'acredito', 'classificacao', 'avante', 'glorioso', 'botafogo'];'Com o Botafogo tudo e dificil Eu acredito na classificacao Avante Glorioso Botafogo'
no;['esse', 'ano', 'pra', 'vcs', 'muitas', 'frustracoes', 'eliminados', 'tudo', 'participaram', 'ontem'];'Esse ano pra vcs foram muitas frustracoes eliminados de tudo que participaram e mais a de ontem '
yes;['ah', 'vai', 'fu', 'voce'];'ah vai se fu de voce'
no;['fanatismo', 'nao', 'doenca', 'fisica', 'espiritual', 'sim', 'doenca', 'ignoranca', 'odio'];'o fanatismo nao e uma doenca fisica e nem espiritual mas sim uma doenca da ignoranca e odio   '
no;['voces', 'precisam', 'pesquisar', 'melhor', 'historia', 'campeonato'];'Voces precisam pesquisar melhor a historia do campeonato de  '
no;['nao', 'rebaixamento', 'pois', 'existiam', 'duas', 'ligas'];'Nao houve rebaixamento pois existiam duas ligas'
no;['ele', 'ficha', 'suja', 'inelegivel', 'nao', 'sabia'];'Ele e ficha suja e esta inelegivel nao sabia'
no;['kkkkkkkkkkkkkkkkkkkkkkk', 'faz', 'rir'];'kkkkkkkkkkkkkkkkkkkkkkk faz me rir'
no;['palmeiras', 'nao', 'mundial'];'Palmeiras nao tem mundial'
no;['inveja', 'matahhhhhhh'];'Inveja matahhhhhhh'
no;['time', 'gol', 'so', 'muiuta', 'sorte'];'time de um gol so muiuta sorte'
no;['o', 'importante', 'ganhar', 'filho', 'acorda', 'pra', 'vida'];'O importante e ganhar meu filho acorda pra vida'
yes;['mulambos', 'setem', 'o', 'cheirinho', 'de', 'hepicanuncukkkkkkkkkk'];'MULAMBOS  SETEM O CHEIRINHO DE HEPICANUNCUKKKKKKKKKK'
no;['brasil', 'todo', 'menos', 'torcida', 'inter', 'hoje', 'corinthians', 'obrigacao', 'ganhar'];'o brasil todo  menos a torcida do inter hoje e Corinthians obrigacao e ganhar  '
no;['nao', 'timetemos', 'bando', 'jogadores', 'meia', 'bocatodos', 'nenhuma', 'qualificacaobarcaja'];'Nao temos timeTemos um bando de jogadores meia bocatodos sem nenhuma qualificacaoBarcaJA'
no;['atencao', 'nova', 'diretoria', 'queremos', 'um', 'time', 'competitivo', 'em'];'ATENCAO NOVA DIRETORIA QUEREMOS UM TIME COMPETITIVO EM   '
no;['traz', 'volta', 'deixa', 'escolher', 'tecnico'];'Traz ele de volta e deixa ele escolher o tecnico '
no;['mas', 'vai', 'preso', 'aguarde'];'Mas ele vai preso Aguarde'
no;['dois', 'mundias', 'libertadores'];'Dois mundias com uma libertadores '
no;['futebol', 'argentino', 'piada', 'so', 'pancadaria', 'confusao'];'Futebol argentino e uma piada  So pancadaria e confusao           '
no;['a', 'bandidagem', 'continua', 'escondendo'];'A bandidagem continua se escondendo'
no;['ele', 'feliz', 'voltar', 'bahia', 'menos', 'povo', 'baiano'];'Ele esta feliz em voltar a Bahia menos o povo baiano'
no;['sua', 'hora', 'vai', 'chegar'];'Sua hora vai chegar'
no;['e', 'dalhe', 'dalhe', 'porco', 'e', 'dalhe', 'dalhe', 'porco', 'chup', 'molambos', 'ficaram', 'so', 'no', 'cheiro'];'E DALHE DALHE PORCO E DALHE DALHE PORCO CHUP MOLAMBOS FICARAM SO NO CHEIRO'
no;['deus', 'diz', 'nao', 'nao', 'adianta', 'lutar', 'contra'];'quando Deus diz nao nao adianta lutar contra'
no;['esse', 'nao', 'roubouao', 'menos', 'nesta', 'gestao'];'Esse nao roubouao menos nesta gestao'
yes;['ragnar', 'nome', 'travesti', 'escandinavia'];'Ragnar e nome de travesti da Escandinavia'
no;['entrei', 'so', 'pra', 'ler', 'comentarios', 'peritos'];'Entrei so pra ler os comentarios dos peritos'
no;['emocionada', 'morte', 'posse'];'Emocionada pela morte ou pela posse'
no;['fizeram', 'pericia', 'pecas', 'carro'];'Fizeram pericia nas pecas do carro'
no;['sera', 'policia', 'fez', 'pericia', 'no', 'carro', 'estranho', 'ne'];' SERA POLICIA FEZ PERICIA NO CARRO  ESTRANHO NE '
no;['sera', 'sabotagem'];'Sera que foi sabotagem'
no;['melhor', 'investigar', 'oposicao'];'Melhor investigar a oposicao'
yes;['menos', 'um', 'mas', 'tem', 'que', 'queimar', 'logo', 'o', 'corpo', 'dele', 'antes', 'de', 'chegar', 'na', 'porta', 'do', 'nem', 'sei', 'e', 'politico', 'mesmo', 'do', 'inferno'];'MENOS UM MAS TEM QUE QUEIMAR LOGO O CORPO DELE ANTES DE CHEGAR NA PORTA DO NEM SEI E POLITICO MESMO  DO INFERNO'
no;['no', 'nordeste', 'acontece', 'tudo'];'No Nordeste acontece de tudo '
no;['idiota'];'Idiota'
yes;['investigador', 'investiga', 'vcefdpta'];'o investigador investiga isso vcefdpta'
yes;['esse', 'ai', 'senta', 'boneca'];'Esse ai senta na boneca'
no;['aposto', 'ainda', 'vai', 'ser', 'presidente', 'camara'];'Aposto que ainda vai ser o presidente da camara'
no;['e', 'roubalheira', 'continua', 'esses', 'sao', 'profissionais'];'E a roubalheira continua Esses sao profissionais'
no;['banco', 'cheio', 'problemas', 'governador'];'Banco cheio de problemas governador '
no;['so', 'metade', 'voce', 'sendo', 'bem', 'otimista'];'So pela metade Voce esta sendo bem otimista'
yes;['paulo', 'vai', 'to', 'mar', 'c', 'uu'];'Paulo vai to mar no c uu'
no;['alex', 'exponha', 'argumentos', 'abc'];'Alex exponha seus argumentos abc'
no;['tome', 'dinheiro', 'pra', 'industria', 'seca'];'e tome dinheiro pra industria da seca'
no;['milhoes', 'sergipe', 'milhoes', 'pra', 'alagoas', 'governador', 'sergipe', 'bndaum', 'mesmo'];' Milhoes para Sergipe  e  Milhoes pra Alagoas   Governador de Sergipe e um Bndaum Mesmo '
no;['seca', 'amapa', 'so', 'pode', 'ser', 'brincadeira'];'Seca no Amapa so pode ser brincadeira'
no;['esse', 'presidente'];'Esse e meu presidente'
no;['esse', 'dinheiro', 'ira', 'fazer', 'brotar', 'agua', 'solo'];'Esse dinheiro ira fazer brotar agua do solo '
no;['mais', 'dinheiro', 'desviado'];'Mais dinheiro desviado em   '
no;['esses', 'recursos', 'vao', 'sair', 'onde'];'Esses recursos vao sair de onde '
no;['ele', 'vai', 'ser', 'pior', 'presidente', 'historia'];'Ele vai ser o pior presidente da historia'
no;['nao', 'presidente', 'golpista'];'ele nao e presidente  e golpista'
no;['aecio', 'e', 'o', 'unico', 'capaz', 'de', 'transformar', 'este', 'pais'];'AECIO E O UNICO CAPAZ DE TRANSFORMAR ESTE PAIS'
no;['finalmente', 'senador', 'entendeu', 'parabens'];'Finalmente o Senador entendeu Parabens'
no;['fiquei', 'chocado', 'noticia'];'Fiquei chocado com essa noticia'
no;['voce', 'meia', 'duzia', 'pensam', 'assim'];'Voce e meia duzia pensam assim'
no;['passei', 'aqui', 'so', 'pra', 'deixar', 'fora', 'temer'];'Passei por aqui so pra deixar meu FORA TEMER'
no;['lazarentuuuuu'];'lazarentuuuuu'
no;['sera', 'bom', 'empresas', 'povo', 'nao'];'Sera muito bom para suas empresas para o povo nao'
yes;['reforma', 'estrutural', 'rbbono', 'nao'];'Reforma estrutural no seu rbbono meu nao'
no;['pode', 'prender', 'inocente'];'Pode prender inocente  '
no;['que', 'tornozeleira', 'eletronica'];'Que tornozeleira eletronica'
yes;['hmmmmmmmmmmmisso', 'bichna'];'hmmmmmmmmmmmisso e uma bichna'
yes;['entao', 'lojinha', 'anta'];' Entao e da lojinha da anta'
yes;['lojinha', 'mae', 'prostituta'];'e da lojinha da tua mae aquela prostituta'
no;['ainda', 'aguentar', 'ironia', 'dessa'];'Ainda temos que aguentar uma ironia dessa'
no;['os', 'netos', 'devem', 'ter', 'vergonha'];'Os netos que devem ter vergonha dele'
no;['cara', 'pau'];'Cara    de    Pau         '
no;['boca', 'mole', 'bolso', 'contas', 'bancarias', 'abarrotadas', 'dolares', 'sahfado'];'Boca mole e bolso e contas bancarias abarrotadas de dolares Sahfado'
yes;['boca', 'buxeta'];'Boca de buxeta'
yes;['e', 'o', 'piaui', 'querendo', 'assustar', 'o', 'mundo', 'com', 'esta', 'figura', 'ou', 'so', 'nasce', 'gente', 'feia', 'la'];'E O PIAUI QUERENDO ASSUSTAR O MUNDO COM ESTA FIGURA OU SO NASCE GENTE FEIA LA'
yes;['vermelho', 'nojento', 'deveria', 'levar', 'tiro', 'cara', 'bandido'];'Vermelho nojento deveria levar um tiro na cara bandido '
yes;['vagabundo'];'Vagabundo'
no;['a', 'corrupcao', 'cupim', 'corroi', 'democracia', 'instituicoes'];'A corrupcao e o cupim que corroi a democracia e as instituicoes  '
no;['a', 'corrupcao', 'estampada', 'cara', 'desse', 'individuo'];'A corrupcao esta estampada na cara desse individuo'
yes;['desgracado', 'bandido', 'bandido', 'ainda', 'vota', 'desgraca', 'dessa', 'eta', 'povo', 'burro'];'desgracado bandido mais bandido ainda e quem vota numa desgraca dessa  eta povo burro '
yes;['raposao', 'politico', 'profissao', 'ta', 'fim', 'carreira', 'piaui', 'adora', 'eh', 'boca', 'mole', 'eheheh'];'Raposao politico de profissao  ta no fim da carreira e o Piaui o adora  Eh boca mole eheheh'
yes;['vai', 'pagar', 'boq', 'cadeia', 'outros', 'presos', 'boca', 'buc', 'inchada'];'Vai pagar muito boq na cadeia para outros presos com essa boca de buc inchada'
no;['e', 'tanto', 'deboche', 'tanto', 'escarnio', 'perderam', 'senso', 'ridiculo', 'humilhacao'];'E tanto deboche tanto escarnio perderam o senso de ridiculo de humilhacao'
yes;['debil', 'mental'];'Debil mental '
yes;['melhor', 'seria', 'c', 'u', 'depois', 'de', 'diarreia'];'MELHOR SERIA C U DEPOIS DE DIARREIA'
yes;['eu', 'ja', 'havia', 'arranjado', 'apelido', 'aqui', 'casa', 'ocuquefala'];'Eu ja havia arranjado um apelido para ele aqui em casa ocuquefala'
no;['quando', 'cara', 'comeca', 'falar', 'mudo', 'canal'];'Quando esse cara comeca a falar eu mudo de canal'
no;['absurdo', 'indignado', 'chacota'];'que absurdo estou indignado com essa chacota '
no;['voce', 'sabe', 'quais', 'atos', 'enriquecem', 'curriculo', 'bandido', 'entao', 'explicado'];'Voce sabe quais os atos enriquecem o curriculo de um bandido Entao esta explicado'
no;['kkkkkk'];'kkkkkk '
no;['estourou', 'placar', 'quanto'];'Estourou o placar quanto e isso'
yes;['esses', 'petebas', 'sao', 'piores', 'asnos', 'puxadores', 'carroca'];'Esses petebas sao piores que asnos puxadores de carroca'
yes;['e', 'mesma', 'denuncia', 'burrao'];'E a mesma denuncia burrao'
yes;['o', 'pior', 'quinta', 'pode', 'contar', 'dedos', 'mao', 'falta', 'kkkkkkkkkkkk'];'O pior e que e a quinta ele nem pode contar nos dedos da mao que lhe falta kkkkkkkkkkkk'
yes;['queremos', 'morto'];'Queremos ele morto'
yes;['onu', 'kkkkkkkk', 'onu', 'bosta', 'mesma', 'coisa', 'anta'];'ONU  KKKKKKKK ONU e bosta e a mesma coisa seu anta'
yes;['ele', 'vai', 'sentir', 'peru', 'entrar'];'Ele vai  sentir o peru entrar'
yes;['moro', 'vai', 'sentir', 'peru', 'aecio', 'entrarkkkk'];'o moro vai sentir o peru do aecio entrarkkkk'
yes;['carlinha', 'antinha', 'servico', 'petebas', 'ridicula'];'Carlinha Antinha a servico dos petebas Ridicula'
no;['e', 'muita', 'denuncia', 'pouca', 'acao'];'E muita denuncia e pouca acao'
no;['muita', 'denuncia', 'pouca', 'acao'];'Muita denuncia e pouca acao '
no;['muitas', 'denuncias', 'muitas', 'provas', 'pouca', 'cadeia'];'Muitas denuncias muitas provas e pouca cadeia '
yes;['joao', 'retardado', 'presta', 'atencao', 'gangue', 'tomando', 'brasil', 'assalto'];'Joao retardado presta atencao na gangue que esta tomando o Brasil de assalto '
no;['entao', 'vamos', 'perdoar', 'ladrao', 'so', 'porque', 'outra', 'turma', 'tambem', 'nao', 'melhor', 'prender', 'todos'];'Entao vamos perdoar o Ladrao so porque a outra turma tambem e nao seria melhor prender todos'
no;['todos', 'sabemos', 'causa', 'pesquisa', 'ontem', 'poderia', 'ser', 'presidente'];'Todos sabemos e que por causa da pesquisa de ontem no qual ele poderia ser presidente em '
no;['todos', 'voce', 'duvidava', 'dessa', 'medida', 'tao', 'rapida', 'mpf'];'Todos ou voce duvidava dessa medida tao rapida do MPF'
no;['calma', 'tudo', 'questao', 'tempo', 'lembra', 'cunha'];'calma tudo e questao de tempo lembra do Cunha'
no;['so', 'conviccao', 'nao', 'prende', 'ninguem'];'So com conviccao nao se prende ninguem '
no;['e', 'verdade', 'apesar', 'acha', 'pesquisas', 'sao', 'furadas'];'E verdade mas apesar de acha que essas pesquisas sao furadas'
no;['politicos', 'sao', 'reflexo', 'povo'];'os politicos sao o reflexo do povo'
no;['vai', 'fazer', 'denuncia', 'pede', 'juiz', 'pegar', 'caso', 'blz'];'Vai fazer a denuncia e pede para um juiz pegar o caso blz'
no;['curitiba', 'esperta', 'voces', 'pensam'];'Curitiba esta mais esperta que voces pensam'
yes;['concordo', 'carlos', 'isso', 'aqui', 'lavagem', 'cerebral', 'pra', 'asnos'];'Concordo com o Carlos Isso aqui e lavagem cerebral pra asnos'
no;['e', 'tem', 'que', 'prender', 'logo', 'antes', 'que', 'ele', 'fuja', 'pra', 'cuba'];'E TEM QUE PRENDER LOGO ANTES QUE ELE FUJA PRA CUBA'
no;['eu', 'voto', 'indicar'];'Eu voto em quem ele indicar'
no;['kkkkk'];'Kkkkk'
yes;['olha', 'ai', 'esquerdopata', 'cmedor', 'alfafa', 'negativou'];'Olha ai um esquerdopata cmedor de alfafa me negativou  '
no;['pesquisa', 'comprada'];'Pesquisa comprada'
no;['e', 'sera', 'muito', 'bem', 'recebido', 'pelo', 'juiz', 'sergio', 'moro'];'E SERA MUITO BEM RECEBIDO PELO JUIZ SERGIO MORO'
no;['prendam', 'logo', 'chefe', 'mor', 'corrupcao'];'Prendam logo o chefe mor da corrupcao'
no;['nunca', 'nao', 'existe', 'materialidade', 'so', 'conviccao'];'Nunca Nao existe materialidade So conviccao '
no;['na', 'verdade', 'ja', 'passou', 'hora'];'Na verdade  mesmo ja passou da hora '
no;['para', 'alguns', 'acefaloseste', 'cidadao', 'se', 'tornou', 'um', 'mito', 'mas', 'a', 'cada', 'dia', 'percebemos', 'que', 'nao', 'passa', 'de', 'um', 'rato', 'ladrao', 'me', 'digam', 'o', 'contrario'];'PARA ALGUNS ACEFALOSESTE CIDADAO SE TORNOU UM MITO  MAS A CADA DIA PERCEBEMOS QUE NAO PASSA DE UM RATO LADRAO  ME DIGAM O CONTRARIO '
no;['a', 'casa', 'caiu'];'A casa caiu'
no;['cade', 'provas'];'Cade as provas'
no;['ja', 'virou', 'novela', 'chega', 'cansamos'];'JA VIROU NOVELA CHEGA CANSAMOS'
no;['falta', 'pulso'];'Falta pulso'
no;['que', 'materia', 'espetacular', 'grs'];'Que materia espetacular em Grs'
no;['denunciado', 'hoje', 'novo', 'ok', 'preso'];'Denunciado hoje de novo ok mas preso quando '
no;['nunca', 'jamais', 'sera'];'NUNCA  JAMAIS SERA '
no;['o', 'fato', 'nao', 'ha', 'politico', 'honesto', 'brasil'];'O fato e que Nao ha um politico honesto no Brasil'
no;['isso', 'ai', 'materia', 'so', 'titulo', 'kd', 'resto'];'Isso ai e a materia ou so o titulo Kd o resto'
no;['e', 'o', 'que', 'isso', 'quer', 'dizer', 'mesmo'];'E O QUE ISSO QUER DIZER MESMO '
no;['so', 'denuncia', 'prender', 'bom', 'nada'];'So denuncia mais prender que e bom nada'
no;['nao', 'entendi', 'ta', 'faltando', 'pra', 'ser', 'preso'];'Nao entendi o que ta faltando pra ele ser preso'
no;['quando', 'sera', 'preso'];'Quando ele sera preso '
no;['denuncia', 'denuncia', 'denuncia', 'cadeia'];'Denuncia  denuncia  denuncia  cadeia quando  '
no;['indiciam', 'denunciam', 'nao', 'prendem'];'Indiciam e denunciam mas nao prendem'
no;['triplex', 'caiu'];'o triplex caiu'
no;['finalmente', 'vai', 'ser', 'preso'];'Finalmente ele vai ser preso'
no;['e', 'tucanos', 'reis', 'delacoes'];'E os tucanos  reis das delacoes '
no;['quem', 'homem', 'honesto', 'brasil'];'Quem que era mesmo o Homem mais honesto do Brasil'
no;['desordem', 'regresso'];'Desordem e Regresso '
no;['srs', 'juizes', 'predem', 'logo', 'este', 'bandido'];'Srs JUIZES PREDEM LOGO ESTE BANDIDO '
no;['essa', 'noticia', 'antiga'];'Essa noticia e antiga'
no;['vai', 'ser', 'preso', 'antes', 'natal'];'Vai ser preso antes do Natal'
no;['processo', 'pouca', 'gente', 'cana'];'muito processo pouca gente em cana'
yes;['quesefodaessefdp', 'gosta', 'defende', 'tbm'];'QueseFODAesseFDP e quem gosta e defende ele tbm'
no;['uma', 'enorme', 'bem', 'recheada', 'pizza'];'Uma enorme e bem recheada pizza'
no;['denuncias', 'nao', 'enche', 'barriga', 'precisa', 'fazer', 'valer'];'Denuncias nao enche barriga precisa fazer valer'
no;['indiciacoes', 'semana', 'ja', 'pode', 'pedir', 'musica'];' indiciacoes em  semana ja pode pedir musica'
no;['estao', 'tentando', 'desviar', 'foco'];'estao tentando desviar o foco '
no;['o', 'serra', 'milhoes', 'nada', 'tambem'];'O Serra com  milhoes nada tambem'
no;['nao', 'vai', 'dar', 'nada'];'Nao vai dar em nada'
yes;['g', 'canalhas', 'e', 'os', 'comentariosenfia', 'la'];'G CANALHAS E OS COMENTARIOSENFIA LA'
no;['ententam', 'coisa', 'nao', 'ha', 'denuncia', 'provas'];'Ententam uma coisa nao ha denuncia sem provas'
yes;['monte', 'bosta', 'minimo', 'norte', 'nordeste', 'trabalhar', 'bom', 'nao', 'trabalha', 'vive', 'bolsa', 'familia', 'vai', 'votar', 'luladrao'];'e um monte de bosta mesmo no minimo e do norte ou nordeste que trabalhar que e bom nao trabalha vive do bolsa familia por isso vai votar no luladrao'
no;['cade', 'algemas'];'Cade as algemas'
yes;['gauchada', 'boiola', 'kkkk'];'tu isso tu aquilo o gauchada boiola kkkk'
yes;['guy', 'gay', 'boiola', 'pai'];'Guy Gay boiola e tu e teu pai'
yes;['sabe', 'foro', 'privilegiado', 'bosta', 'burro'];'Sabe o que e foro privilegiado seu bosta  Burro'
yes;['vai', 'dar', 'pro', 'lulao', 'vai', 'mas', 'leva', 'viagra'];'Vai dar de  pro lulao vai Mas leva viagra'
no;['deixem', 'cara', 'paz'];'Deixem o cara em paz'
no;['kkkkkk'];'kkkkkk'
no;['credo', 'globo', 'instigando', 'violencia'];'Credo a Globo esta instigando a violencia'
yes;['o', 'filhodaphuta', 'brasil'];'O filhodaPhuta do Brasil '
no;['quando', 'provar', 'irao', 'cadeia'];'Quando provar irao para a cadeia'
no;['isso', 'porque', 'voce', 'coloca', 'rotulos', 'pessoas'];'Isso porque voce coloca rotulos nas pessoas'
yes;['o', 'encantador', 'burros', 'pegou', 'dois'];'O encantador de burros pegou mais dois'
no;['kkk', 'voces', 'sao', 'uns', 'comedias'];'kkk voces sao uns comedias'
no;['mpf', 'trabalho', 'interesses', 'tucanos', 'pmdbistas'];'MPF a trabalho dos interesses tucanos e pmdbistas'
no;['nao', 'pode', 'ser', 'serio', 'acabei', 'ler'];'Nao pode ser serio o que acabei de ler'
no;['investigar', 'deu', 'aula', 'portugues'];'tem que investigar quem te deu aula de portugues'
no;['porque', 'poder', 'anos', 'talvez'];'Porque ele esteve no poder por  anos talvez'
no;['brincadeira', 'vc', 'acreditar', 'realmente', 'nisto'];'Brincadeira e vc acreditar realmente nisto'
no;['qual', 'cade', 'denuncias'];'Qual deles cade as denuncias'
yes;['burro', 'asno', 'topeira'];'BURRO ASNO TOPEIRA'
yes;['mulher', 'grossa', 'estupida', 'ignorante'];'Mulher grossa estupida e ignorante '
yes;['alem', 'burro', 'analfabeto'];'Alem de burro e analfabeto'
yes;['hahahahahaha', 'jumento'];'Hahahahahaha jumento'
yes;['vai', 'la', 'lamber', 'bolas'];'Vai la lamber as bolas dele'
yes;['que', 'tipo', 'idiota', 'abestado', 'voce'];'Que tipo de idiota abestado e voce '
yes;['vai', 'lavar', 'panela', 'vaca'];'Vai lavar panela sua vaca'
no;['idiotao', 'e', 'sabidao'];'Idiotao E quem e o sabidao'
yes;['romulo', 'come', 'bosta'];'Romulo come bosta'
yes;['lizzie', 'come', 'bosta'];'Lizzie come bosta'
no;['acho', 'ta', 'faltando', 'provas'];'Acho que ta faltando provas'
yes;['tinha', 'ser', 'baianoputz', 'povinho'];'Tinha que ser baianoputz que povinho'
yes;['kkkkk', 'maior', 'ladrao', 'que', 'merece', 'a', 'morte'];'KKKKK MAIOR LADRAO QUE MERECE A MORTE '
yes;['cala', 'boca', 'jumento'];'Cala essa boca jumento'
no;['e', 'serio'];'E serio isso '
yes;['pobre', 'burro', 'neque', 'apoia', 'direita'];'Pobre BURRO neque apoia a direita'
no;['peco', 'respeito', 'favor', 'falei'];'Peco mais respeito por favor Falei'
no;['entao', 'peco', 'pouco', 'respeito', 'falei'];'Entao peco um pouco mais de respeito Falei'
yes;['gabriel', 'voce', 'deve', 'ser', 'um', 'grande', 'covarde', 'se', 'voce', 'peidar', 'voce', 'se', 'caga', 'todo'];'  GABRIEL  VOCE  DEVE  SER  UM  GRANDE  COVARDE    SE  VOCE  PEIDAR  VOCE  SE  CAGA  TODO          '
yes;['esse', 'asno', 'ainda', 'nome', 'ta', 'sacanagem'];'Esse asno ainda tem meu nome ta de sacanagem'
yes;['sao', 'paulinos', 'gostam', 'mamar', 'cajado'];'Sao paulinos gostam de mamar no cajado'
no;['mas', 'nao', 'futebol', 'paraguaio'];'Mas ele nao e  do futebol paraguaio'
no;['tomara', 'certo', 'colega'];'Tomara que esteja certo colega'
no;['no', 'fim', 'vamos', 'ficar', 'ja', 'estao', 'ai'];'No fim vamos ficar com os que ja estao ai'
yes;['vc', 'deve', 'ser', 'retardado'];'Vc  deve ser retardado  '
no;['cara', 'bom', 'joga'];'o cara e bom joga muito'
yes;['enfia', 'rab', 'mae'];'Enfia no rab o da sua mae'
no;['eu', 'acho', 'voce', 'pagina', 'errada'];'Eu acho que voce esta na pagina errada'
yes;['andre', 'noiado', 'ver', 'diminue', 'fumo', 'ta', 'dificil'];'Andre noiado ver se diminue o fumo Ta dificil'
yes;['coloco', 'vc', 'otario', 'su', 'amae'];'coloco vc otario ou su amae'
no;['que', 'moral', 'idiota', 'quase', 'voltaram', 'kkkkkkkk'];'Que moral idiota quase nem voltaram Kkkkkkkk'
yes;['srn', 'sou', 'r', 'a', 'b', 'u', 'd', 'a', 'negao'];'SRN Sou a R A B U D A do Negao'
yes;['eu', 'passei', 'mulher', 'deixei', 'g', 'z', 'd'];'Eu passei na tua mulher e deixei minha g o z a d a'
yes;['jkkkkkkkkkbosta', 'clubenao', 'dinheiro', 'pra', 'contratar', 'pra', 'comprar', 'camisa', 'estadiokkkkkkkkkvice', 'eternopiada', 'brasil', 'segunda', 'volto'];'Jkkkkkkkkkbosta de clubenao tem dinheiro pra contratar pra comprar camisa mas tem Estadiokkkkkkkkkvice eternopiada do Brasil Segunda eu volto'
yes;['p', 'i', 'r', 'a', 'n', 'h', 'a'];'P I R A N H A'
no;['fundo', 'poco'];'Fundo do poco mesmo'
no;['virou', 'bagunca'];'Virou bagunca '
no;['isso', 'comum', 'times', 'pequenos'];'Isso e comum com times pequenos'
no;['falta', 'dinheiro', 'clube', 'falido'];'isso e falta de dinheiro em um clube falido'
yes;['mais', 'jogo', 'flaf', 'e', 'z', 'e', 's', 'estadione', 'g', 'l', 'b'];'Mais um jogo e o flaF E Z E S sem estadione g l o b o'
no;['da', 'ate', 'pena', 'time', 'so', 'passa', 'vergonha'];'Da ate pena esse time so passa vergonha '
no;['sempre', 'varzea', 'time', 'pequeno', 'assim'];'Sempre uma varzea Time pequeno e assim mesmo'
yes;['cala', 'boca', 'idiota'];'Cala boca o idiota '
no;['ai', 'matador'];'esse ai e matador'
no;['gostei', 'mudancas', 'novas', 'estrategias'];'Gostei das mudancas Novas estrategias'
yes;['outro', 'asno', 'nao', 'sabe', 'nada', 'artur'];'outro asno que nao sabe nada esse artur'
no;['esse', 'mito', 'sabe', 'tudo', 'futebol'];'Esse MITO sabe tudo de futebol '
no;['ainda', 'precisa', 'centroavante', 'lateral', 'esquerdo'];'ainda precisa de centroavante e lateral esquerdo'
no;['volante', 'centroavante', 'lateral', 'esquerdo'];'Volante centroavante e lateral esquerdo'
no;['foi', 'divulgado', 'sim', 'procura', 'ai'];'Foi divulgado sim procura ai que tem'
yes;['esse', 'time', 'todos', 'gostam', 'ceder', 'cauda'];'Esse time em que todos gostam de ceder a cauda'
yes;['vc', 'analfabeta'];'e vc e analfabeta'
no;['sera', 'agora', 'ganha', 'copa', 'brasil'];'Sera que agora ganha copa do Brasil '
no;['que', 'diferenca', 'faz'];'Que diferenca faz '
yes;['sao', 'paulo', 'apressado', 'come', 'c', 'u'];'mas no sao paulo o apressado come C u'
no;['nao', 'pra', 'comparar', 'fato'];'Nao da nem pra comparar fato'
no;['verdade', 'triste', 'verdade'];'Verdade e triste mais e verdade '
no;['fim', 'tudo', 'dara', 'certo', 'rumo', 'gloria'];'no fim tudo dara certo  Rumo a gloria'
no;['jogador', 'de', 'time', 'pequeno'];'JOGADOR DE TIME PEQUENO'
